ID,Cancer
test_18229,Malignant
test_18230,Benign
test_18231,Malignant
test_18232,Malignant
test_18233,Malignant
test_18234,Benign
test_18235,Benign
test_18236,Benign
test_18237,Malignant
test_18238,Benign
test_18239,Benign
test_18240,Malignant
test_18241,Benign
test_18242,Malignant
test_18243,Malignant
test_18244,Malignant
test_18245,Malignant
test_18246,Malignant
test_18247,Benign
test_18248,Benign
test_18249,Benign
test_18250,Benign
test_18251,Benign
test_18252,Benign
test_18253,Malignant
test_18254,Benign
test_18255,Malignant
test_18256,Malignant
test_18257,Malignant
test_18258,Benign
test_18259,Benign
test_18260,Malignant
test_18261,Benign
test_18262,Malignant
test_18263,Benign
test_18264,Malignant
test_18265,Benign
test_18266,Malignant
test_18267,Malignant
test_18268,Benign
test_18269,Malignant
test_18270,Malignant
test_18271,Malignant
test_18272,Malignant
test_18273,Benign
test_18274,Malignant
test_18275,Malignant
test_18276,Malignant
test_18277,Malignant
test_18278,Malignant
test_18279,Malignant
test_18280,Malignant
test_18281,Benign
test_18282,Benign
test_18283,Benign
test_18284,Malignant
test_18285,Benign
test_18286,Benign
test_18287,Malignant
test_18288,Malignant
test_18289,Malignant
test_18290,Benign
test_18291,Malignant
test_18292,Benign
test_18293,Malignant
test_18294,Benign
test_18295,Benign
test_18296,Benign
test_18297,Malignant
test_18298,Benign
test_18299,Malignant
test_18300,Malignant
test_18301,Malignant
test_18302,Benign
test_18303,Benign
test_18304,Malignant
test_18305,Malignant
test_18306,Malignant
test_18307,Benign
test_18308,Malignant
test_18309,Benign
test_18310,Benign
test_18311,Benign
test_18312,Malignant
test_18313,Benign
test_18314,Malignant
test_18315,Benign
test_18316,Malignant
test_18317,Malignant
test_18318,Benign
test_18319,Benign
test_18320,Malignant
test_18321,Malignant
test_18322,Benign
test_18323,Benign
test_18324,Benign
test_18325,Malignant
test_18326,Benign
test_18327,Malignant
test_18328,Malignant
test_18329,Malignant
test_18330,Malignant
test_18331,Malignant
test_18332,Malignant
test_18333,Malignant
test_18334,Benign
test_18335,Malignant
test_18336,Malignant
test_18337,Benign
test_18338,Benign
test_18339,Benign
test_18340,Benign
test_18341,Malignant
test_18342,Benign
test_18343,Malignant
test_18344,Malignant
test_18345,Malignant
test_18346,Benign
test_18347,Malignant
test_18348,Malignant
test_18349,Benign
test_18350,Malignant
test_18351,Benign
test_18352,Benign
test_18353,Malignant
test_18354,Benign
test_18355,Benign
test_18356,Malignant
test_18357,Benign
test_18358,Malignant
test_18359,Benign
test_18360,Benign
test_18361,Malignant
test_18362,Malignant
test_18363,Malignant
test_18364,Benign
test_18365,Malignant
test_18366,Benign
test_18367,Benign
test_18368,Malignant
test_18369,Benign
test_18370,Malignant
test_18371,Benign
test_18372,Benign
test_18373,Malignant
test_18374,Malignant
test_18375,Malignant
test_18376,Malignant
test_18377,Benign
test_18378,Benign
test_18379,Malignant
test_18380,Malignant
test_18381,Benign
test_18382,Benign
test_18383,Malignant
test_18384,Benign
test_18385,Benign
test_18386,Malignant
test_18387,Malignant
test_18388,Benign
test_18389,Malignant
test_18390,Benign
test_18391,Benign
test_18392,Malignant
test_18393,Malignant
test_18394,Malignant
test_18395,Malignant
test_18396,Benign
test_18397,Benign
test_18398,Benign
test_18399,Malignant
test_18400,Malignant
test_18401,Malignant
test_18402,Benign
test_18403,Malignant
test_18404,Benign
test_18405,Malignant
test_18406,Benign
test_18407,Malignant
test_18408,Malignant
test_18409,Malignant
test_18410,Benign
test_18411,Malignant
test_18412,Malignant
test_18413,Benign
test_18414,Malignant
test_18415,Malignant
test_18416,Malignant
test_18417,Benign
test_18418,Benign
test_18419,Benign
test_18420,Malignant
test_18421,Benign
test_18422,Benign
test_18423,Benign
test_18424,Benign
test_18425,Malignant
test_18426,Benign
test_18427,Benign
test_18428,Benign
test_18429,Benign
test_18430,Benign
test_18431,Malignant
test_18432,Benign
test_18433,Benign
test_18434,Malignant
test_18435,Malignant
test_18436,Malignant
test_18437,Malignant
test_18438,Malignant
test_18439,Benign
test_18440,Benign
test_18441,Malignant
test_18442,Malignant
test_18443,Malignant
test_18444,Benign
test_18445,Benign
test_18446,Benign
test_18447,Benign
test_18448,Benign
test_18449,Benign
test_18450,Benign
test_18451,Benign
test_18452,Malignant
test_18453,Malignant
test_18454,Malignant
test_18455,Benign
test_18456,Benign
test_18457,Benign
test_18458,Malignant
test_18459,Benign
test_18460,Benign
test_18461,Malignant
test_18462,Malignant
test_18463,Benign
test_18464,Malignant
test_18465,Malignant
test_18466,Benign
test_18467,Benign
test_18468,Benign
test_18469,Malignant
test_18470,Malignant
test_18471,Malignant
test_18472,Malignant
test_18473,Malignant
test_18474,Malignant
test_18475,Benign
test_18476,Benign
test_18477,Benign
test_18478,Benign
test_18479,Benign
test_18480,Malignant
test_18481,Benign
test_18482,Malignant
test_18483,Malignant
test_18484,Benign
test_18485,Benign
test_18486,Benign
test_18487,Benign
test_18488,Benign
test_18489,Benign
test_18490,Malignant
test_18491,Malignant
test_18492,Malignant
test_18493,Benign
test_18494,Benign
test_18495,Malignant
test_18496,Malignant
test_18497,Benign
test_18498,Benign
test_18499,Malignant
test_18500,Malignant
test_18501,Benign
test_18502,Benign
test_18503,Benign
test_18504,Malignant
test_18505,Benign
test_18506,Malignant
test_18507,Benign
test_18508,Malignant
test_18509,Benign
test_18510,Malignant
test_18511,Malignant
test_18512,Benign
test_18513,Benign
test_18514,Malignant
test_18515,Benign
test_18516,Benign
test_18517,Benign
test_18518,Benign
test_18519,Malignant
test_18520,Benign
test_18521,Malignant
test_18522,Malignant
test_18523,Benign
test_18524,Benign
test_18525,Malignant
test_18526,Malignant
test_18527,Benign
test_18528,Malignant
test_18529,Malignant
test_18530,Benign
test_18531,Benign
test_18532,Benign
test_18533,Malignant
test_18534,Malignant
test_18535,Benign
test_18536,Malignant
test_18537,Benign
test_18538,Malignant
test_18539,Malignant
test_18540,Benign
test_18541,Malignant
test_18542,Benign
test_18543,Benign
test_18544,Benign
test_18545,Benign
test_18546,Malignant
test_18547,Malignant
test_18548,Benign
test_18549,Benign
test_18550,Malignant
test_18551,Benign
test_18552,Malignant
test_18553,Malignant
test_18554,Malignant
test_18555,Malignant
test_18556,Malignant
test_18557,Malignant
test_18558,Malignant
test_18559,Benign
test_18560,Malignant
test_18561,Malignant
test_18562,Malignant
test_18563,Malignant
test_18564,Benign
test_18565,Benign
test_18566,Benign
test_18567,Malignant
test_18568,Benign
test_18569,Malignant
test_18570,Benign
test_18571,Benign
test_18572,Malignant
test_18573,Benign
test_18574,Benign
test_18575,Benign
test_18576,Malignant
test_18577,Malignant
test_18578,Malignant
test_18579,Malignant
test_18580,Malignant
test_18581,Malignant
test_18582,Malignant
test_18583,Benign
test_18584,Malignant
test_18585,Malignant
test_18586,Malignant
test_18587,Malignant
test_18588,Benign
test_18589,Benign
test_18590,Benign
test_18591,Malignant
test_18592,Malignant
test_18593,Benign
test_18594,Benign
test_18595,Malignant
test_18596,Malignant
test_18597,Malignant
test_18598,Benign
test_18599,Benign
test_18600,Benign
test_18601,Benign
test_18602,Benign
test_18603,Benign
test_18604,Benign
test_18605,Malignant
test_18606,Benign
test_18607,Benign
test_18608,Benign
test_18609,Malignant
test_18610,Malignant
test_18611,Benign
test_18612,Benign
test_18613,Benign
test_18614,Benign
test_18615,Benign
test_18616,Malignant
test_18617,Benign
test_18618,Benign
test_18619,Malignant
test_18620,Malignant
test_18621,Benign
test_18622,Benign
test_18623,Benign
test_18624,Malignant
test_18625,Benign
test_18626,Benign
test_18627,Malignant
test_18628,Malignant
test_18629,Malignant
test_18630,Malignant
test_18631,Benign
test_18632,Malignant
test_18633,Malignant
test_18634,Malignant
test_18635,Malignant
test_18636,Benign
test_18637,Malignant
test_18638,Benign
test_18639,Benign
test_18640,Benign
test_18641,Malignant
test_18642,Benign
test_18643,Malignant
test_18644,Benign
test_18645,Malignant
test_18646,Malignant
test_18647,Benign
test_18648,Malignant
test_18649,Malignant
test_18650,Malignant
test_18651,Benign
test_18652,Malignant
test_18653,Benign
test_18654,Malignant
test_18655,Malignant
test_18656,Malignant
test_18657,Malignant
test_18658,Benign
test_18659,Benign
test_18660,Benign
test_18661,Malignant
test_18662,Benign
test_18663,Benign
test_18664,Benign
test_18665,Malignant
test_18666,Benign
test_18667,Malignant
test_18668,Benign
test_18669,Malignant
test_18670,Malignant
test_18671,Benign
test_18672,Malignant
test_18673,Malignant
test_18674,Malignant
test_18675,Benign
test_18676,Malignant
test_18677,Benign
test_18678,Benign
test_18679,Benign
test_18680,Benign
test_18681,Malignant
test_18682,Malignant
test_18683,Malignant
test_18684,Malignant
test_18685,Malignant
test_18686,Benign
test_18687,Benign
test_18688,Benign
test_18689,Malignant
test_18690,Malignant
test_18691,Benign
test_18692,Malignant
test_18693,Malignant
test_18694,Benign
test_18695,Benign
test_18696,Malignant
test_18697,Malignant
test_18698,Malignant
test_18699,Benign
test_18700,Benign
test_18701,Benign
test_18702,Benign
test_18703,Benign
test_18704,Malignant
test_18705,Malignant
test_18706,Benign
test_18707,Benign
test_18708,Benign
test_18709,Malignant
test_18710,Malignant
test_18711,Malignant
test_18712,Benign
test_18713,Malignant
test_18714,Malignant
test_18715,Malignant
test_18716,Benign
test_18717,Malignant
test_18718,Malignant
test_18719,Benign
test_18720,Malignant
test_18721,Benign
test_18722,Malignant
test_18723,Benign
test_18724,Malignant
test_18725,Malignant
test_18726,Malignant
test_18727,Benign
test_18728,Benign
test_18729,Benign
test_18730,Benign
test_18731,Malignant
test_18732,Malignant
test_18733,Benign
test_18734,Malignant
test_18735,Benign
test_18736,Malignant
test_18737,Malignant
test_18738,Malignant
test_18739,Benign
test_18740,Benign
test_18741,Benign
test_18742,Benign
test_18743,Malignant
test_18744,Benign
test_18745,Benign
test_18746,Malignant
test_18747,Benign
test_18748,Malignant
test_18749,Malignant
test_18750,Benign
test_18751,Malignant
test_18752,Benign
test_18753,Malignant
test_18754,Benign
test_18755,Malignant
test_18756,Malignant
test_18757,Malignant
test_18758,Benign
test_18759,Malignant
test_18760,Malignant
test_18761,Benign
test_18762,Malignant
test_18763,Benign
test_18764,Benign
test_18765,Benign
test_18766,Benign
test_18767,Malignant
test_18768,Benign
test_18769,Benign
test_18770,Benign
test_18771,Malignant
test_18772,Benign
test_18773,Malignant
test_18774,Malignant
test_18775,Malignant
test_18776,Benign
test_18777,Malignant
test_18778,Benign
test_18779,Malignant
test_18780,Malignant
test_18781,Malignant
test_18782,Benign
test_18783,Benign
test_18784,Benign
test_18785,Benign
test_18786,Malignant
test_18787,Benign
test_18788,Malignant
test_18789,Malignant
test_18790,Benign
test_18791,Benign
test_18792,Malignant
test_18793,Malignant
test_18794,Malignant
test_18795,Malignant
test_18796,Benign
test_18797,Malignant
test_18798,Benign
test_18799,Benign
test_18800,Benign
test_18801,Benign
test_18802,Benign
test_18803,Benign
test_18804,Malignant
test_18805,Benign
test_18806,Malignant
test_18807,Malignant
test_18808,Malignant
test_18809,Malignant
test_18810,Malignant
test_18811,Malignant
test_18812,Benign
test_18813,Benign
test_18814,Malignant
test_18815,Benign
test_18816,Benign
test_18817,Benign
test_18818,Malignant
test_18819,Benign
test_18820,Benign
test_18821,Benign
test_18822,Benign
test_18823,Benign
test_18824,Malignant
test_18825,Benign
test_18826,Malignant
test_18827,Benign
test_18828,Benign
test_18829,Malignant
test_18830,Malignant
test_18831,Malignant
test_18832,Benign
test_18833,Malignant
test_18834,Malignant
test_18835,Benign
test_18836,Malignant
test_18837,Benign
test_18838,Malignant
test_18839,Malignant
test_18840,Benign
test_18841,Benign
test_18842,Benign
test_18843,Benign
test_18844,Benign
test_18845,Benign
test_18846,Benign
test_18847,Benign
test_18848,Benign
test_18849,Malignant
test_18850,Malignant
test_18851,Malignant
test_18852,Malignant
test_18853,Benign
test_18854,Benign
test_18855,Benign
test_18856,Malignant
test_18857,Benign
test_18858,Benign
test_18859,Malignant
test_18860,Benign
test_18861,Malignant
test_18862,Benign
test_18863,Malignant
test_18864,Benign
test_18865,Malignant
test_18866,Benign
test_18867,Malignant
test_18868,Benign
test_18869,Benign
test_18870,Benign
test_18871,Benign
test_18872,Malignant
test_18873,Benign
test_18874,Benign
test_18875,Benign
test_18876,Benign
test_18877,Malignant
test_18878,Benign
test_18879,Benign
test_18880,Malignant
test_18881,Benign
test_18882,Benign
test_18883,Benign
test_18884,Malignant
test_18885,Malignant
test_18886,Benign
test_18887,Malignant
test_18888,Malignant
test_18889,Benign
test_18890,Malignant
test_18891,Malignant
test_18892,Benign
test_18893,Benign
test_18894,Malignant
test_18895,Malignant
test_18896,Benign
test_18897,Malignant
test_18898,Malignant
test_18899,Benign
test_18900,Malignant
test_18901,Benign
test_18902,Malignant
test_18903,Benign
test_18904,Benign
test_18905,Malignant
test_18906,Malignant
test_18907,Benign
test_18908,Benign
test_18909,Malignant
test_18910,Benign
test_18911,Benign
test_18912,Benign
test_18913,Benign
test_18914,Benign
test_18915,Malignant
test_18916,Benign
test_18917,Benign
test_18918,Benign
test_18919,Malignant
test_18920,Benign
test_18921,Benign
test_18922,Malignant
test_18923,Benign
test_18924,Benign
test_18925,Malignant
test_18926,Malignant
test_18927,Benign
test_18928,Benign
test_18929,Malignant
test_18930,Malignant
test_18931,Benign
test_18932,Malignant
test_18933,Benign
test_18934,Benign
test_18935,Benign
test_18936,Benign
test_18937,Benign
test_18938,Benign
test_18939,Malignant
test_18940,Benign
test_18941,Malignant
test_18942,Malignant
test_18943,Benign
test_18944,Malignant
test_18945,Benign
test_18946,Malignant
test_18947,Benign
test_18948,Benign
test_18949,Malignant
test_18950,Malignant
test_18951,Malignant
test_18952,Benign
